Machine_ID,Machine_Type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type,target
M-HOIST-078,Crane Hoist Motor,305.02,318.23,1002.9,88.6,188,M,0
M-HOIST-079,Crane Hoist Motor,302.6,322.86,589.5,107.55,141,M,0
M-HOIST-080,Crane Hoist Motor,303.98,310.23,992.5,103.71,148,M,0
M-HOIST-081,Crane Hoist Motor,300.08,319.71,592.7,87.53,221,H,0
M-HOIST-082,Crane Hoist Motor,302.68,320.03,641.6,88.12,158,M,0
M-HOIST-083,Crane Hoist Motor,299.1,313.49,609.4,148.52,84,M,0
M-HOIST-084,Crane Hoist Motor,302.29,318.54,998.1,125.44,230,M,0
M-HOIST-085,Crane Hoist Motor,299.84,324.77,1366.1,92.75,235,M,0
M-HOIST-086,Crane Hoist Motor,302.37,323.1,1175.3,134.38,126,L,0
M-HOIST-087,Crane Hoist Motor,301.67,321.03,935.5,96.47,213,H,0
M-HOIST-088,Crane Hoist Motor,307.28,317.63,1136.1,96.47,178,L,0
M-HOIST-089,Crane Hoist Motor,306.68,322.82,857.8,115.43,209,L,0
M-HOIST-090,Crane Hoist Motor,306.91,322.48,1217.9,127.4,215,L,0
M-HOIST-091,Crane Hoist Motor,301.53,321.73,1449.2,80.97,41,H,0
M-HOIST-092,Crane Hoist Motor,300.17,323.8,626.8,127.28,229,L,0
M-HOIST-093,Crane Hoist Motor,302.17,317.43,823.2,73.26,78,H,0
M-HOIST-094,Crane Hoist Motor,302.08,312.56,903.4,136.61,180,M,0
M-HOIST-095,Crane Hoist Motor,306.12,310.62,1294.5,77.67,109,M,0
M-HOIST-096,Crane Hoist Motor,299.06,312.61,1456.3,114.02,139,L,0
M-HOIST-097,Crane Hoist Motor,306.14,311.65,1240.9,143.92,164,M,0
M-HOIST-098,Crane Hoist Motor,306.7,320.19,1495.3,85.44,224,M,0
M-HOIST-099,Crane Hoist Motor,301.66,323.25,1496.2,65.21,242,M,0
M-HOIST-100,Crane Hoist Motor,300.05,310.63,1422.2,128.35,42,M,0
M-HOIST-101,Crane Hoist Motor,299.2,321.27,909.1,64.66,220,M,0
M-HOIST-102,Crane Hoist Motor,305.73,320.12,934.4,122.88,33,M,0
M-HOIST-103,Crane Hoist Motor,305.78,321.45,1387.4,114.99,246,M,0
M-HOIST-104,Crane Hoist Motor,303.0,312.96,1278.8,122.29,135,H,0
M-HOIST-105,Crane Hoist Motor,299.26,311.72,875.6,74.31,227,L,0
M-HOIST-106,Crane Hoist Motor,306.57,319.13,1096.4,140.18,123,H,0
M-HOIST-107,Crane Hoist Motor,302.7,318.31,1049.5,74.31,210,L,0
M-HOIST-108,Crane Hoist Motor,300.3,318.27,1290.3,60.69,93,M,0
M-HOIST-109,Crane Hoist Motor,306.45,321.98,651.0,101.65,100,M,0
M-HOIST-110,Crane Hoist Motor,303.41,317.49,641.6,70.95,59,L,0
M-HOIST-111,Crane Hoist Motor,298.2,313.04,1455.9,65.94,38,M,0
M-HOIST-112,Crane Hoist Motor,299.51,318.49,838.6,78.81,259,M,0
M-HOIST-113,Crane Hoist Motor,304.41,323.11,1422.4,96.91,254,L,0
M-HOIST-114,Crane Hoist Motor,303.83,320.4,860.1,98.2,164,M,0
M-HOIST-115,Crane Hoist Motor,305.69,313.77,1296.8,73.69,79,L,0
M-HOIST-116,Crane Hoist Motor,300.63,321.93,1283.9,83.16,46,H,0
M-HOIST-117,Crane Hoist Motor,305.53,322.7,883.1,74.78,47,M,0
M-HOIST-118,Crane Hoist Motor,307.8,312.55,586.2,130.69,171,M,0
M-HOIST-119,Crane Hoist Motor,302.48,320.53,1198.4,98.2,83,L,0
M-HOIST-120,Crane Hoist Motor,299.65,318.01,1192.7,117.5,172,M,0
M-HOIST-121,Crane Hoist Motor,306.76,315.48,1127.4,122.73,165,L,0
M-HOIST-122,Crane Hoist Motor,304.55,316.37,1345.6,104.06,151,M,0
M-HOIST-123,Crane Hoist Motor,301.23,320.84,598.1,138.2,203,M,0
M-HOIST-124,Crane Hoist Motor,300.26,315.82,1305.1,62.84,137,M,0
M-HOIST-125,Crane Hoist Motor,306.75,316.21,1197.9,92.21,105,M,0
M-HOIST-126,Crane Hoist Motor,304.78,324.46,708.1,117.95,91,M,0
M-HOIST-127,Crane Hoist Motor,303.42,316.75,998.6,139.22,50,L,0
M-HOIST-128,Crane Hoist Motor,302.62,315.0,677.1,133.33,166,L,0
M-HOIST-129,Crane Hoist Motor,301.15,315.89,1413.6,146.51,200,L,0
M-HOIST-130,Crane Hoist Motor,304.94,318.81,1095.1,146.74,202,M,0
M-HOIST-131,Crane Hoist Motor,299.89,324.66,1020.3,144.93,194,H,0
M-HOIST-132,Crane Hoist Motor,303.39,323.39,551.8,138.01,171,H,0
M-HOIST-133,Crane Hoist Motor,301.74,310.45,501.7,140.68,202,M,0
M-HOIST-134,Crane Hoist Motor,299.14,310.82,1417.2,116.3,66,M,0
M-HOIST-135,Crane Hoist Motor,307.99,321.82,946.5,133.28,201,H,0
M-HOIST-136,Crane Hoist Motor,307.26,323.26,1090.6,105.73,82,L,0
M-HOIST-137,Crane Hoist Motor,302.32,318.69,670.1,79.24,256,M,0
M-HOIST-138,Crane Hoist Motor,306.16,322.45,1481.5,148.46,135,L,0
M-HOIST-139,Crane Hoist Motor,301.65,319.11,1321.7,142.24,150,M,0
M-HOIST-140,Crane Hoist Motor,305.29,316.84,1171.8,132.38,223,M,0
M-HOIST-141,Crane Hoist Motor,303.71,310.38,1297.8,71.26,230,M,0
M-HOIST-142,Crane Hoist Motor,299.67,321.94,700.3,95.5,160,M,0
M-HOIST-143,Crane Hoist Motor,299.79,316.09,644.2,124.72,69,M,0
M-HOIST-144,Crane Hoist Motor,303.6,324.18,578.3,143.74,77,L,0
M-HOIST-145,Crane Hoist Motor,298.9,324.83,1307.6,65.67,79,M,0
M-HOIST-146,Crane Hoist Motor,303.24,319.44,963.5,126.07,110,H,0
M-HOIST-147,Crane Hoist Motor,298.34,314.87,926.9,119.32,215,M,0
M-HOIST-148,Crane Hoist Motor,302.93,313.51,1451.2,118.28,185,M,0
M-HOIST-149,Crane Hoist Motor,300.82,313.01,1156.6,142.95,78,M,0
M-HOIST-150,Crane Hoist Motor,303.29,319.62,1087.8,84.55,189,M,0
M-HOIST-151,Crane Hoist Motor,304.53,314.5,582.4,71.45,221,H,0
M-HOIST-152,Crane Hoist Motor,301.31,314.31,557.9,113.96,213,L,0
M-HOIST-153,Crane Hoist Motor,307.36,310.74,757.5,97.09,231,M,0
M-HOIST-154,Crane Hoist Motor,303.7,319.89,798.0,112.37,41,M,0
M-HOIST-155,Crane Hoist Motor,301.79,315.34,734.9,133.6,232,L,0
M-HOIST-156,Crane Hoist Motor,301.96,313.89,598.4,120.52,105,M,0
M-HOIST-157,Crane Hoist Motor,301.71,318.32,661.9,146.52,198,H,0
M-HOIST-158,Crane Hoist Motor,301.07,310.75,729.5,85.79,195,L,0
M-HOIST-159,Crane Hoist Motor,298.45,318.82,1460.9,116.55,250,M,0
M-HOIST-160,Crane Hoist Motor,302.6,317.43,1423.9,94.23,256,M,0
M-HOIST-161,Crane Hoist Motor,300.18,311.56,672.9,63.54,189,M,0
M-HOIST-162,Crane Hoist Motor,305.38,321.73,1431.4,70.53,72,M,0
M-HOIST-163,Crane Hoist Motor,299.3,311.39,1166.3,125.22,223,L,0
M-HOIST-164,Crane Hoist Motor,302.42,324.7,537.9,138.31,103,L,0
M-HOIST-165,Crane Hoist Motor,300.23,321.11,925.5,94.33,43,L,0
M-HOIST-166,Crane Hoist Motor,299.75,316.94,641.3,114.4,83,M,0
M-HOIST-167,Crane Hoist Motor,307.47,323.81,700.5,68.93,39,L,0
M-HOIST-168,Crane Hoist Motor,300.49,314.26,726.2,135.61,255,L,0
M-HOIST-169,Crane Hoist Motor,306.24,319.31,1028.8,124.94,38,H,0
M-HOIST-170,Crane Hoist Motor,304.87,315.03,988.8,130.38,162,L,0
M-HOIST-171,Crane Hoist Motor,302.19,314.31,734.8,71.85,38,H,0
M-HOIST-172,Crane Hoist Motor,300.71,314.18,881.8,113.25,204,H,0
M-HOIST-173,Crane Hoist Motor,305.59,312.08,1488.7,85.65,222,H,0
M-HOIST-174,Crane Hoist Motor,307.51,322.4,859.4,97.93,30,M,0
M-HOIST-175,Crane Hoist Motor,300.89,316.79,639.0,103.09,183,M,0
M-HOIST-176,Crane Hoist Motor,300.32,318.22,529.0,90.68,151,M,0
M-HOIST-177,Crane Hoist Motor,301.45,322.72,1434.0,134.47,52,M,0
M-HOIST-178,Crane Hoist Motor,305.11,324.62,742.3,140.84,199,L,0
M-HOIST-179,Crane Hoist Motor,298.94,315.92,978.1,120.49,180,L,0
M-HOIST-180,Crane Hoist Motor,306.39,310.83,986.5,96.64,259,M,0
M-HOIST-181,Crane Hoist Motor,304.83,314.27,1114.6,78.6,168,L,0
M-HOIST-182,Crane Hoist Motor,298.19,317.57,1482.4,74.33,72,M,0
M-HOIST-183,Crane Hoist Motor,306.71,318.44,1008.7,67.81,251,M,0
M-HOIST-184,Crane Hoist Motor,300.52,316.18,914.2,101.27,188,L,0
M-HOIST-185,Crane Hoist Motor,298.57,317.36,914.0,60.98,217,H,0
M-HOIST-186,Crane Hoist Motor,299.15,310.72,700.4,75.91,110,M,0
M-HOIST-187,Crane Hoist Motor,298.54,322.9,826.6,114.59,32,M,0
M-HOIST-188,Crane Hoist Motor,298.02,312.48,947.9,108.16,65,L,0
M-HOIST-189,Crane Hoist Motor,299.89,311.74,833.4,109.63,257,M,0
M-HOIST-190,Crane Hoist Motor,302.26,310.89,1265.8,76.36,201,L,0
M-HOIST-191,Crane Hoist Motor,305.68,319.64,1103.9,100.83,63,L,0
M-HOIST-192,Crane Hoist Motor,302.77,319.38,874.0,78.07,215,M,0
M-HOIST-193,Crane Hoist Motor,306.67,324.49,1330.0,71.53,226,M,0
M-HOIST-194,Crane Hoist Motor,300.41,311.4,778.5,72.37,35,L,0
M-HOIST-195,Crane Hoist Motor,306.32,321.08,693.0,62.5,141,L,0
M-HOIST-196,Crane Hoist Motor,307.63,322.66,1393.5,81.48,65,M,0
M-HOIST-197,Crane Hoist Motor,299.39,321.98,1403.0,87.66,231,H,0
M-HOIST-198,Crane Hoist Motor,304.77,317.91,776.7,129.14,78,M,0
M-HOIST-199,Crane Hoist Motor,305.1,315.07,1355.4,137.89,76,M,0
M-HOIST-200,Crane Hoist Motor,302.32,316.15,1002.0,66.69,230,M,0
M-HOIST-201,Crane Hoist Motor,298.02,320.28,1150.5,148.48,195,M,0
M-HOIST-202,Crane Hoist Motor,307.53,315.48,1321.2,90.21,41,L,0
M-HOIST-203,Crane Hoist Motor,301.5,315.08,1215.9,88.98,57,M,0
M-HOIST-204,Crane Hoist Motor,306.24,311.95,1054.5,71.9,41,M,0
M-HOIST-205,Crane Hoist Motor,304.58,314.12,945.7,104.22,223,L,0
M-HOIST-206,Crane Hoist Motor,298.02,316.21,1156.1,136.72,41,M,0
M-HOIST-207,Crane Hoist Motor,306.42,313.83,705.3,102.11,251,M,0
M-HOIST-208,Crane Hoist Motor,302.24,310.31,1056.7,91.39,72,M,0
M-HOIST-209,Crane Hoist Motor,301.41,310.58,1225.5,125.93,172,L,0
M-HOIST-210,Crane Hoist Motor,300.03,314.29,958.7,65.42,233,M,0
M-HOIST-211,Crane Hoist Motor,301.25,317.17,825.1,85.76,133,M,0
M-HOIST-212,Crane Hoist Motor,302.33,318.22,1283.4,65.15,216,M,0
M-HOIST-213,Crane Hoist Motor,300.52,318.99,1475.7,61.57,184,M,0
M-HOIST-214,Crane Hoist Motor,303.74,310.15,1106.4,70.35,47,M,0
M-HOIST-215,Crane Hoist Motor,305.0,323.35,503.4,94.09,32,M,0
M-HOIST-216,Crane Hoist Motor,302.92,317.95,855.9,125.28,125,M,0
M-HOIST-217,Crane Hoist Motor,306.0,312.61,820.9,106.93,206,M,0
M-HOIST-218,Crane Hoist Motor,298.73,324.83,1207.9,125.05,136,M,0
M-HOIST-219,Crane Hoist Motor,307.94,318.93,718.9,146.79,153,H,0
M-HOIST-220,Crane Hoist Motor,303.73,311.06,1027.6,134.28,153,M,0
M-HOIST-221,Crane Hoist Motor,306.83,323.91,847.5,104.91,256,H,0
M-HOIST-222,Crane Hoist Motor,300.98,316.43,600.9,84.48,155,M,0
M-HOIST-223,Crane Hoist Motor,304.86,315.22,589.8,128.81,160,L,0
M-HOIST-224,Crane Hoist Motor,301.6,310.29,546.7,131.59,124,L,0
M-HOIST-225,Crane Hoist Motor,306.3,310.24,1370.0,79.16,141,M,0
M-HOIST-226,Crane Hoist Motor,298.6,311.88,923.0,117.84,90,M,0
M-HOIST-227,Crane Hoist Motor,301.79,319.46,924.4,136.65,256,L,0
M-HOIST-228,Crane Hoist Motor,299.69,316.86,958.8,135.64,112,M,0
M-HOIST-229,Crane Hoist Motor,304.09,311.67,1058.0,82.22,77,M,0
M-HOIST-230,Crane Hoist Motor,298.99,311.05,1146.9,144.69,188,M,0
M-HOIST-231,Crane Hoist Motor,301.35,318.12,1366.3,78.22,137,M,0
M-HOIST-232,Crane Hoist Motor,307.31,318.04,1280.9,67.9,105,M,0
M-HOIST-233,Crane Hoist Motor,304.78,323.28,1090.4,86.06,153,L,0
M-HOIST-234,Crane Hoist Motor,305.84,324.17,690.8,119.49,76,M,0
M-HOIST-235,Crane Hoist Motor,299.43,321.59,1414.0,62.69,217,M,0
M-HOIST-236,Crane Hoist Motor,302.87,321.22,1006.9,80.81,238,M,0
M-HOIST-237,Crane Hoist Motor,307.31,322.7,1376.6,92.55,257,L,0
M-HOIST-238,Crane Hoist Motor,301.38,323.45,1255.3,125.26,31,H,0
M-HOIST-239,Crane Hoist Motor,304.95,314.18,558.5,85.74,222,M,0
M-HOIST-240,Crane Hoist Motor,304.16,322.01,823.4,61.0,104,L,0
M-HOIST-241,Crane Hoist Motor,302.82,318.55,1260.4,70.34,198,M,0
M-HOIST-242,Crane Hoist Motor,301.88,314.04,653.5,92.53,51,L,0
M-HOIST-243,Crane Hoist Motor,301.06,319.8,796.7,78.96,194,M,0
M-HOIST-244,Crane Hoist Motor,300.18,319.18,505.0,75.92,197,M,0
M-HOIST-245,Crane Hoist Motor,300.04,317.59,965.2,117.05,46,L,0
M-HOIST-246,Crane Hoist Motor,298.58,316.81,1210.5,91.03,239,L,0
M-HOIST-247,Crane Hoist Motor,302.26,312.76,543.4,132.15,74,M,0
M-HOIST-248,Crane Hoist Motor,298.1,310.27,730.4,138.56,209,L,0
M-HOIST-249,Crane Hoist Motor,306.27,312.8,1479.1,80.9,64,M,0
M-HOIST-250,Crane Hoist Motor,303.3,311.87,1238.6,93.44,160,L,0
M-HOIST-251,Crane Hoist Motor,307.02,322.29,1037.5,149.21,151,M,0
M-HOIST-252,Crane Hoist Motor,299.58,312.23,668.7,113.26,125,M,0
M-HOIST-253,Crane Hoist Motor,299.28,315.72,878.0,115.87,119,M,0
M-HOIST-254,Crane Hoist Motor,300.73,311.97,800.0,63.85,76,M,0
M-HOIST-255,Crane Hoist Motor,299.46,319.97,780.8,115.4,178,M,0
M-HOIST-256,Crane Hoist Motor,302.49,318.72,762.5,61.91,178,M,0
M-HOIST-257,Crane Hoist Motor,302.76,323.14,1008.6,87.31,194,L,0
M-HOIST-258,Crane Hoist Motor,305.37,323.63,612.7,70.89,65,L,0
M-HOIST-259,Crane Hoist Motor,301.9,317.17,761.9,126.25,224,H,0
M-HOIST-260,Crane Hoist Motor,299.93,315.09,780.2,107.84,203,L,0
M-HOIST-261,Crane Hoist Motor,300.08,312.63,863.7,73.3,51,M,0
M-HOIST-262,Crane Hoist Motor,301.94,318.82,1223.3,80.05,218,H,0
M-HOIST-263,Crane Hoist Motor,302.44,319.5,791.3,121.53,229,H,0
M-HOIST-264,Crane Hoist Motor,303.13,310.28,779.6,72.32,173,M,0
M-HOIST-265,Crane Hoist Motor,300.82,313.08,743.8,80.26,190,L,0
M-HOIST-266,Crane Hoist Motor,302.9,319.01,1318.1,102.85,99,L,0
M-HOIST-267,Crane Hoist Motor,307.06,313.31,1203.1,118.24,179,L,0
M-HOIST-268,Crane Hoist Motor,304.74,317.77,1346.1,83.84,186,L,0
M-HOIST-269,Crane Hoist Motor,306.7,324.97,1057.6,103.6,168,M,0
M-HOIST-270,Crane Hoist Motor,305.13,314.22,987.0,93.38,38,M,0
M-HOIST-271,Crane Hoist Motor,306.75,323.82,1017.4,128.93,193,M,0
M-HOIST-272,Crane Hoist Motor,298.63,321.22,782.7,109.44,150,L,0
M-HOIST-273,Crane Hoist Motor,304.45,322.71,1252.2,149.98,228,M,0
M-HOIST-274,Crane Hoist Motor,307.61,315.1,1107.8,144.72,79,L,0
M-HOIST-275,Crane Hoist Motor,307.53,322.81,1319.2,83.82,123,L,0
M-HOIST-276,Crane Hoist Motor,299.18,323.33,710.3,110.83,54,H,0
M-HOIST-277,Crane Hoist Motor,303.86,319.52,769.8,70.72,156,L,0
M-HOIST-278,Crane Hoist Motor,300.01,320.37,885.9,144.88,48,H,0
M-HOIST-279,Crane Hoist Motor,299.24,321.74,1422.8,134.02,195,H,0
M-HOIST-280,Crane Hoist Motor,300.14,324.03,1122.8,102.15,180,H,0
M-HOIST-281,Crane Hoist Motor,306.93,319.84,971.2,101.16,219,M,0
M-HOIST-282,Crane Hoist Motor,299.37,312.79,581.1,105.71,185,L,0
M-HOIST-283,Crane Hoist Motor,305.51,318.75,1364.0,140.3,193,H,0
M-HOIST-284,Crane Hoist Motor,300.92,315.04,1497.4,101.77,205,L,0
M-HOIST-285,Crane Hoist Motor,304.53,310.27,519.3,133.69,200,M,0
M-HOIST-286,Crane Hoist Motor,300.49,311.3,664.3,112.23,155,L,0
M-HOIST-287,Crane Hoist Motor,307.57,318.64,1341.4,133.1,203,M,0
M-HOIST-288,Crane Hoist Motor,301.89,313.96,1437.1,135.1,70,M,0
M-HOIST-289,Crane Hoist Motor,303.81,316.2,713.9,131.2,30,M,0
M-HOIST-290,Crane Hoist Motor,307.29,321.41,901.3,143.59,237,H,0
M-HOIST-291,Crane Hoist Motor,299.28,315.81,1429.4,135.98,40,M,0
M-HOIST-292,Crane Hoist Motor,305.2,314.14,1222.5,93.28,93,M,0
M-HOIST-293,Crane Hoist Motor,307.51,323.58,1414.0,142.56,71,L,0
M-HOIST-294,Crane Hoist Motor,300.12,322.57,1041.9,81.6,121,M,0
M-HOIST-295,Crane Hoist Motor,305.33,319.09,1316.8,95.71,201,L,0
M-HOIST-296,Crane Hoist Motor,298.63,315.63,1386.0,123.45,126,H,0
M-HOIST-297,Crane Hoist Motor,298.97,313.44,744.7,93.36,70,H,0
M-HOIST-298,Crane Hoist Motor,306.44,313.74,1061.6,77.94,143,M,0
M-HOIST-299,Crane Hoist Motor,298.87,324.73,957.8,95.37,75,M,0
M-HOIST-300,Crane Hoist Motor,304.35,314.57,980.4,81.34,151,L,0
M-HOIST-301,Crane Hoist Motor,298.6,317.77,899.4,66.66,246,M,0
M-HOIST-302,Crane Hoist Motor,303.65,315.59,771.1,107.45,188,L,0
M-HOIST-303,Crane Hoist Motor,304.34,317.89,1277.3,106.57,254,M,0
M-HOIST-304,Crane Hoist Motor,301.17,316.7,990.0,85.51,66,M,0
M-HOIST-305,Crane Hoist Motor,306.97,313.83,861.8,128.2,48,L,0
M-HOIST-306,Crane Hoist Motor,305.2,318.25,709.5,68.34,83,L,0
M-HOIST-307,Crane Hoist Motor,307.33,321.07,1027.6,145.56,220,M,0
M-HOIST-308,Crane Hoist Motor,298.38,314.32,808.2,91.25,119,L,0
M-HOIST-309,Crane Hoist Motor,305.42,320.38,926.5,90.38,57,M,0
M-HOIST-310,Crane Hoist Motor,300.05,315.87,656.4,90.96,39,H,0
M-HOIST-311,Crane Hoist Motor,306.7,319.62,1087.7,106.24,197,L,0
M-HOIST-312,Crane Hoist Motor,307.35,313.67,1285.2,149.2,36,M,0
M-HOIST-313,Crane Hoist Motor,302.36,322.33,513.7,113.88,235,H,0
M-HOIST-314,Crane Hoist Motor,299.16,325.0,1326.0,122.77,121,L,0
M-HOIST-315,Crane Hoist Motor,307.23,320.99,898.1,112.52,52,H,0
M-HOIST-316,Crane Hoist Motor,305.83,310.44,549.2,105.72,69,M,0
M-HOIST-317,Crane Hoist Motor,301.99,317.83,783.5,103.52,115,H,0
M-HOIST-318,Crane Hoist Motor,306.67,314.22,1109.4,111.28,75,H,0
M-HOIST-319,Crane Hoist Motor,306.57,317.47,914.5,128.66,37,L,0
M-HOIST-320,Crane Hoist Motor,302.09,318.27,1252.4,109.21,44,L,0
M-HOIST-321,Crane Hoist Motor,305.86,316.93,939.1,82.67,178,L,0
M-HOIST-322,Crane Hoist Motor,304.56,321.57,1337.5,80.35,122,M,0
M-HOIST-323,Crane Hoist Motor,303.59,310.74,1088.4,67.97,215,L,0
M-HOIST-324,Crane Hoist Motor,300.9,317.6,1323.2,88.32,66,L,0
M-HOIST-325,Crane Hoist Motor,304.98,318.55,1444.4,145.96,228,M,0
M-HOIST-326,Crane Hoist Motor,300.25,322.54,1151.4,95.65,124,L,0
M-HOIST-327,Crane Hoist Motor,299.63,324.16,1133.2,131.22,115,M,0
M-HOIST-328,Crane Hoist Motor,305.5,316.53,987.9,112.39,44,L,0
M-HOIST-329,Crane Hoist Motor,306.67,314.22,1379.8,127.07,141,M,0
M-HOIST-330,Crane Hoist Motor,301.99,318.02,912.5,97.82,76,L,0
M-HOIST-331,Crane Hoist Motor,304.1,324.88,641.2,70.24,148,H,0
M-HOIST-332,Crane Hoist Motor,304.11,312.94,983.0,115.02,135,M,0
M-HOIST-333,Crane Hoist Motor,305.82,322.82,778.0,133.21,120,M,0
M-HOIST-334,Crane Hoist Motor,300.32,319.39,600.9,113.25,257,L,0
M-HOIST-335,Crane Hoist Motor,306.95,316.96,642.1,85.96,41,M,0
M-HOIST-336,Crane Hoist Motor,304.5,316.37,1063.2,88.86,49,M,0
M-HOIST-337,Crane Hoist Motor,303.48,324.74,847.3,121.0,219,M,0
M-HOIST-338,Crane Hoist Motor,307.3,315.08,1469.8,60.19,175,L,0
M-HOIST-339,Crane Hoist Motor,300.8,311.76,524.4,66.7,154,L,0
M-HOIST-340,Crane Hoist Motor,298.63,311.7,505.1,85.4,241,M,0
M-HOIST-341,Crane Hoist Motor,302.41,312.68,616.3,76.42,78,H,0
M-HOIST-342,Crane Hoist Motor,305.92,317.16,1039.8,93.72,78,H,0
M-HOIST-343,Crane Hoist Motor,298.76,312.78,1350.2,79.49,111,M,0
M-HOIST-344,Crane Hoist Motor,303.11,319.99,694.3,107.16,206,M,0
M-HOIST-345,Crane Hoist Motor,307.72,318.67,1174.8,101.32,227,M,0
M-HOIST-346,Crane Hoist Motor,307.42,314.61,1365.8,117.54,213,H,0
M-HOIST-347,Crane Hoist Motor,300.77,322.71,818.3,124.14,258,H,0
M-HOIST-348,Crane Hoist Motor,302.18,312.48,654.3,116.97,74,M,0
M-HOIST-349,Crane Hoist Motor,307.78,315.0,1373.6,95.67,90,M,0
M-HOIST-350,Crane Hoist Motor,299.28,320.18,1009.0,115.24,99,M,0
M-HOIST-351,Crane Hoist Motor,299.65,319.79,581.1,96.02,170,L,0
M-HOIST-352,Crane Hoist Motor,306.12,317.9,1383.4,105.53,148,L,0
M-HOIST-353,Crane Hoist Motor,306.78,319.04,1444.2,80.93,242,M,0
M-HOIST-354,Crane Hoist Motor,303.26,321.94,1301.6,85.03,256,H,0
M-HOIST-355,Crane Hoist Motor,298.35,322.62,1319.0,124.15,225,H,0
M-HOIST-356,Crane Hoist Motor,298.96,324.54,1124.2,142.79,238,M,0
M-HOIST-357,Crane Hoist Motor,304.28,315.4,649.1,121.79,218,M,0
M-HOIST-358,Crane Hoist Motor,298.51,312.17,602.0,119.2,159,M,0
M-HOIST-359,Crane Hoist Motor,303.43,314.14,1304.7,89.57,178,M,0
M-HOIST-360,Crane Hoist Motor,298.72,313.85,1465.1,77.15,54,M,0
M-HOIST-361,Crane Hoist Motor,306.78,314.59,917.4,87.91,257,L,0
M-HOIST-362,Crane Hoist Motor,302.83,321.77,720.1,93.69,186,M,0
M-HOIST-363,Crane Hoist Motor,300.25,323.83,744.3,65.34,202,M,0
M-HOIST-364,Crane Hoist Motor,302.5,311.67,568.5,101.44,107,M,0
M-HOIST-365,Crane Hoist Motor,307.66,316.11,1102.7,68.78,233,L,0
M-HOIST-366,Crane Hoist Motor,303.22,312.75,925.9,86.76,258,M,0
M-HOIST-367,Crane Hoist Motor,302.22,312.54,739.1,124.04,153,M,0
M-HOIST-368,Crane Hoist Motor,300.97,313.01,533.9,147.94,203,L,0
M-HOIST-369,Crane Hoist Motor,302.13,323.04,756.2,105.89,76,L,0
M-HOIST-370,Crane Hoist Motor,302.98,318.04,1359.5,126.53,252,M,0
M-HOIST-371,Crane Hoist Motor,302.61,319.23,953.3,97.77,108,L,0
M-HOIST-372,Crane Hoist Motor,303.33,319.11,704.1,82.66,108,M,0
M-HOIST-373,Crane Hoist Motor,298.44,323.33,1403.7,119.55,102,M,0
M-HOIST-374,Crane Hoist Motor,305.34,314.29,1108.9,141.56,124,M,0
M-HOIST-375,Crane Hoist Motor,307.29,315.11,1259.6,127.96,243,L,0
M-HOIST-376,Crane Hoist Motor,305.49,319.55,741.2,120.36,93,M,0
M-HOIST-377,Crane Hoist Motor,305.1,320.12,901.2,76.44,141,M,0
M-HOIST-378,Crane Hoist Motor,300.55,314.9,1206.2,104.76,115,L,0
M-HOIST-379,Crane Hoist Motor,305.07,317.42,921.3,133.7,69,M,0
M-HOIST-380,Crane Hoist Motor,298.21,310.1,1431.8,106.26,102,L,0
M-HOIST-381,Crane Hoist Motor,307.85,310.52,538.0,136.93,158,L,0
M-HOIST-382,Crane Hoist Motor,304.95,317.06,661.3,95.09,211,M,0
M-HOIST-383,Crane Hoist Motor,305.12,313.71,963.5,67.69,134,M,0
M-HOIST-384,Crane Hoist Motor,303.63,316.1,869.7,84.79,206,L,0
M-HOIST-385,Crane Hoist Motor,302.83,315.74,1137.4,110.2,183,M,0
M-HOIST-386,Crane Hoist Motor,305.88,314.75,918.7,71.92,226,M,0
M-HOIST-387,Crane Hoist Motor,300.35,322.78,1204.8,99.8,257,M,0
M-HOIST-388,Crane Hoist Motor,299.0,321.0,1257.0,65.31,218,L,0
M-HOIST-389,Crane Hoist Motor,307.3,311.78,1100.8,79.75,121,M,0
M-HOIST-390,Crane Hoist Motor,302.49,311.69,803.5,66.38,143,M,0
M-HOIST-391,Crane Hoist Motor,303.9,316.85,743.9,69.26,203,M,0
M-HOIST-392,Crane Hoist Motor,298.33,324.84,1142.5,78.65,223,L,0
M-HOIST-393,Crane Hoist Motor,303.74,323.28,529.2,145.07,43,M,0
M-HOIST-394,Crane Hoist Motor,301.46,310.59,1429.3,72.18,226,M,0
M-HOIST-395,Crane Hoist Motor,305.41,313.81,1083.4,131.96,160,M,0
M-HOIST-396,Crane Hoist Motor,300.33,312.62,1338.8,114.98,146,M,0
M-HOIST-397,Crane Hoist Motor,302.34,319.3,571.9,92.46,85,M,0
M-HOIST-398,Crane Hoist Motor,304.06,314.49,541.6,76.45,66,M,0
M-HOIST-399,Crane Hoist Motor,299.69,317.24,1114.5,139.16,86,H,0
M-HOIST-400,Crane Hoist Motor,299.73,315.41,1149.2,120.47,78,H,0
M-HOIST-F1-001,Crane Hoist Motor,313.59,331.84,1312.9,67.55,163,H,1
M-HOIST-F1-002,Crane Hoist Motor,316.46,338.15,822.4,96.5,149,H,1
M-HOIST-F1-003,Crane Hoist Motor,317.12,336.28,1260.1,105.6,110,M,1
M-HOIST-F1-004,Crane Hoist Motor,312.9,339.53,1346.2,136.9,51,L,1
